gvkey,splticrm,spsdrm,spsticrm,datadate,conm,tic
011600,BBB,,,2015-08-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2015-09-30,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2015-10-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2015-11-30,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2015-12-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-01-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-02-29,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-03-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-04-30,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-05-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-06-30,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-07-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-08-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-09-30,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-10-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-11-30,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2016-12-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2017-01-31,WORTHINGTON ENTERPRISES INC,WOR
011600,BBB,,,2017-02-28,WORTHINGTON ENTERPRISES INC,WOR
011670,,,,2009-01-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-02-28,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-03-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-04-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-05-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-06-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-07-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-08-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-09-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-10-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-11-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2009-12-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-01-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-02-28,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-03-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-04-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-05-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-06-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-07-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-08-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-09-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-10-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-11-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2010-12-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2011-01-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2011-02-28,SPECTRUM BRND HLDG INC,SPB
011670,,,,2011-03-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2011-04-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2011-05-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2011-06-30,SPECTRUM BRND HLDG INC,SPB
011670,,,,2011-07-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2011-08-31,SPECTRUM BRND HLDG INC,SPB
011670,,,,2011-09-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2011-10-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2011-11-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2011-12-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-01-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-02-29,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-03-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-04-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-05-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-06-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-07-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-08-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-09-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-10-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-11-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2012-12-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-01-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-02-28,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-03-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-04-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-05-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-06-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-07-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-08-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-09-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-10-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-11-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2013-12-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-01-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-02-28,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-03-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-04-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-05-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-06-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-07-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-08-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-09-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-10-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-11-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2014-12-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-01-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-02-28,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-03-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-04-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-05-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-06-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-07-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-08-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-09-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-10-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-11-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2015-12-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-01-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-02-29,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-03-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-04-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-05-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-06-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-07-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-08-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-09-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-10-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-11-30,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2016-12-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2017-01-31,SPECTRUM BRND HLDG INC,SPB
011670,B,,,2017-02-28,SPECTRUM BRND HLDG INC,SPB
011672,A,,A-1,2009-01-31,TJX COS INC (THE),TJX
011672,A,,A-1,2009-02-28,TJX COS INC (THE),TJX
011672,A,,A-1,2009-03-31,TJX COS INC (THE),TJX
011672,A,,A-1,2009-04-30,TJX COS INC (THE),TJX
011672,A,,A-1,2009-05-31,TJX COS INC (THE),TJX
011672,A,,A-1,2009-06-30,TJX COS INC (THE),TJX
011672,A,,A-1,2009-07-31,TJX COS INC (THE),TJX
011672,A,,A-1,2009-08-31,TJX COS INC (THE),TJX
011672,A,,A-1,2009-09-30,TJX COS INC (THE),TJX
011672,A,,A-1,2009-10-31,TJX COS INC (THE),TJX
011672,A,,A-1,2009-11-30,TJX COS INC (THE),TJX
011672,A,,A-1,2009-12-31,TJX COS INC (THE),TJX
011672,A,,A-1,2010-01-31,TJX COS INC (THE),TJX
011672,A,,A-1,2010-02-28,TJX COS INC (THE),TJX
011672,A,,A-1,2010-03-31,TJX COS INC (THE),TJX
011672,A,,A-1,2010-04-30,TJX COS INC (THE),TJX
011672,A,,A-1,2010-05-31,TJX COS INC (THE),TJX
011672,A,,A-1,2010-06-30,TJX COS INC (THE),TJX
011672,A,,A-1,2010-07-31,TJX COS INC (THE),TJX
011672,A,,A-1,2010-08-31,TJX COS INC (THE),TJX
011672,A,,A-1,2010-09-30,TJX COS INC (THE),TJX
011672,A,,A-1,2010-10-31,TJX COS INC (THE),TJX
011672,A,,A-1,2010-11-30,TJX COS INC (THE),TJX
011672,A,,A-1,2010-12-31,TJX COS INC (THE),TJX
011672,A,,A-1,2011-01-31,TJX COS INC (THE),TJX
011672,A,,A-1,2011-02-28,TJX COS INC (THE),TJX
011672,A,,A-1,2011-03-31,TJX COS INC (THE),TJX
011672,A,,A-1,2011-04-30,TJX COS INC (THE),TJX
011672,A,,A-1,2011-05-31,TJX COS INC (THE),TJX
011672,A,,A-1,2011-06-30,TJX COS INC (THE),TJX
011672,A,,A-1,2011-07-31,TJX COS INC (THE),TJX
011672,A,,A-1,2011-08-31,TJX COS INC (THE),TJX
011672,A,,A-1,2011-09-30,TJX COS INC (THE),TJX
011672,A,,A-1,2011-10-31,TJX COS INC (THE),TJX
011672,A,,A-1,2011-11-30,TJX COS INC (THE),TJX
011672,A,,A-1,2011-12-31,TJX COS INC (THE),TJX
011672,A,,A-1,2012-01-31,TJX COS INC (THE),TJX
011672,A,,A-1,2012-02-29,TJX COS INC (THE),TJX
011672,A,,A-1,2012-03-31,TJX COS INC (THE),TJX
011672,A,,A-1,2012-04-30,TJX COS INC (THE),TJX
011672,A,,A-1,2012-05-31,TJX COS INC (THE),TJX
011672,A,,A-1,2012-06-30,TJX COS INC (THE),TJX
011672,A,,A-1,2012-07-31,TJX COS INC (THE),TJX
011672,A,,A-1,2012-08-31,TJX COS INC (THE),TJX
011672,A,,A-1,2012-09-30,TJX COS INC (THE),TJX
011672,A,,A-1,2012-10-31,TJX COS INC (THE),TJX
011672,A,,A-1,2012-11-30,TJX COS INC (THE),TJX
011672,A,,A-1,2012-12-31,TJX COS INC (THE),TJX
011672,A,,A-1,2013-01-31,TJX COS INC (THE),TJX
011672,A,,A-1,2013-02-28,TJX COS INC (THE),TJX
011672,A,,A-1,2013-03-31,TJX COS INC (THE),TJX
011672,A,,A-1,2013-04-30,TJX COS INC (THE),TJX
011672,A,,A-1,2013-05-31,TJX COS INC (THE),TJX
011672,A,,A-1,2013-06-30,TJX COS INC (THE),TJX
011672,A,,A-1,2013-07-31,TJX COS INC (THE),TJX
011672,A,,A-1,2013-08-31,TJX COS INC (THE),TJX
011672,A,,A-1,2013-09-30,TJX COS INC (THE),TJX
011672,A,,A-1,2013-10-31,TJX COS INC (THE),TJX
011672,A,,A-1,2013-11-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2013-12-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-01-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-02-28,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-03-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-04-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-05-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-06-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-07-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-08-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-09-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-10-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-11-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2014-12-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-01-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-02-28,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-03-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-04-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-05-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-06-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-07-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-08-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-09-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-10-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-11-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2015-12-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-01-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-02-29,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-03-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-04-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-05-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-06-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-07-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-08-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-09-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-10-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-11-30,TJX COS INC (THE),TJX
011672,A+,,A-1,2016-12-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2017-01-31,TJX COS INC (THE),TJX
011672,A+,,A-1,2017-02-28,TJX COS INC (THE),TJX
011703,,,,2014-05-31,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2014-06-30,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2014-07-31,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2014-08-31,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2014-09-30,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2014-10-31,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2014-11-30,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2014-12-31,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2015-01-31,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2015-02-28,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2015-03-31,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2015-04-30,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2015-05-31,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2015-06-30,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2015-07-31,FLUX POWER HOLDINGS INC,FLUX
011703,,,,2015-08-31,FLUX POWER HOLDINGS INC,FLUX
011721,B,,,2009-01-31,OSHKOSH CORP,OSK
011721,B,,,2009-02-28,OSHKOSH CORP,OSK
011721,B,,,2009-03-31,OSHKOSH CORP,OSK
011721,B,,,2009-04-30,OSHKOSH CORP,OSK
011721,B,,,2009-05-31,OSHKOSH CORP,OSK
011721,B,,,2009-06-30,OSHKOSH CORP,OSK
011721,B,,,2009-07-31,OSHKOSH CORP,OSK
011721,B+,,,2009-08-31,OSHKOSH CORP,OSK
011721,B+,,,2009-09-30,OSHKOSH CORP,OSK
011721,B+,,,2009-10-31,OSHKOSH CORP,OSK
011721,B+,,,2009-11-30,OSHKOSH CORP,OSK
011721,B+,,,2009-12-31,OSHKOSH CORP,OSK
011721,B+,,,2010-01-31,OSHKOSH CORP,OSK
011721,B+,,,2010-02-28,OSHKOSH CORP,OSK
011721,B+,,,2010-03-31,OSHKOSH CORP,OSK
011721,B+,,,2010-04-30,OSHKOSH CORP,OSK
011721,B+,,,2010-05-31,OSHKOSH CORP,OSK
011721,B+,,,2010-06-30,OSHKOSH CORP,OSK
011721,B+,,,2010-07-31,OSHKOSH CORP,OSK
011721,BB-,,,2010-08-31,OSHKOSH CORP,OSK
011721,BB-,,,2010-09-30,OSHKOSH CORP,OSK
011721,BB-,,,2010-10-31,OSHKOSH CORP,OSK
011721,BB-,,,2010-11-30,OSHKOSH CORP,OSK
011721,BB-,,,2010-12-31,OSHKOSH CORP,OSK
011721,BB-,,,2011-01-31,OSHKOSH CORP,OSK
011721,BB-,,,2011-02-28,OSHKOSH CORP,OSK
011721,BB,,,2011-03-31,OSHKOSH CORP,OSK
011721,BB,,,2011-04-30,OSHKOSH CORP,OSK
011721,BB,,,2011-05-31,OSHKOSH CORP,OSK
011721,BB,,,2011-06-30,OSHKOSH CORP,OSK
011721,BB,,,2011-07-31,OSHKOSH CORP,OSK
011721,BB,,,2011-08-31,OSHKOSH CORP,OSK
011721,BB,,,2011-09-30,OSHKOSH CORP,OSK
011721,BB,,,2011-10-31,OSHKOSH CORP,OSK
011721,BB,,,2011-11-30,OSHKOSH CORP,OSK
011721,BB,,,2011-12-31,OSHKOSH CORP,OSK
011721,BB,,,2012-01-31,OSHKOSH CORP,OSK
011721,BB,,,2012-02-29,OSHKOSH CORP,OSK
011721,BB,,,2012-03-31,OSHKOSH CORP,OSK
011721,BB,,,2012-04-30,OSHKOSH CORP,OSK
011721,BB,,,2012-05-31,OSHKOSH CORP,OSK
011721,BB,,,2012-06-30,OSHKOSH CORP,OSK
011721,BB,,,2012-07-31,OSHKOSH CORP,OSK
011721,BB,,,2012-08-31,OSHKOSH CORP,OSK
011721,BB,,,2012-09-30,OSHKOSH CORP,OSK
011721,BB,,,2012-10-31,OSHKOSH CORP,OSK
011721,BB,,,2012-11-30,OSHKOSH CORP,OSK
011721,BB,,,2012-12-31,OSHKOSH CORP,OSK
011721,BB,,,2013-01-31,OSHKOSH CORP,OSK
011721,BB,,,2013-02-28,OSHKOSH CORP,OSK
011721,BB,,,2013-03-31,OSHKOSH CORP,OSK
011721,BB,,,2013-04-30,OSHKOSH CORP,OSK
011721,BB,,,2013-05-31,OSHKOSH CORP,OSK
011721,BB,,,2013-06-30,OSHKOSH CORP,OSK
011721,BB,,,2013-07-31,OSHKOSH CORP,OSK
011721,BB,,,2013-08-31,OSHKOSH CORP,OSK
011721,BB,,,2013-09-30,OSHKOSH CORP,OSK
011721,BB,,,2013-10-31,OSHKOSH CORP,OSK
011721,BB,,,2013-11-30,OSHKOSH CORP,OSK
011721,BB+,,,2013-12-31,OSHKOSH CORP,OSK
011721,BB+,,,2014-01-31,OSHKOSH CORP,OSK
011721,BB+,,,2014-02-28,OSHKOSH CORP,OSK
011721,BB+,,,2014-03-31,OSHKOSH CORP,OSK
011721,BB+,,,2014-04-30,OSHKOSH CORP,OSK
011721,BB+,,,2014-05-31,OSHKOSH CORP,OSK
011721,BB+,,,2014-06-30,OSHKOSH CORP,OSK
011721,BB+,,,2014-07-31,OSHKOSH CORP,OSK
011721,BB+,,,2014-08-31,OSHKOSH CORP,OSK
011721,BB+,,,2014-09-30,OSHKOSH CORP,OSK
011721,BB+,,,2014-10-31,OSHKOSH CORP,OSK
011721,BB+,,,2014-11-30,OSHKOSH CORP,OSK
011721,BB+,,,2014-12-31,OSHKOSH CORP,OSK
011721,BB+,,,2015-01-31,OSHKOSH CORP,OSK
011721,BB+,,,2015-02-28,OSHKOSH CORP,OSK
011721,BB+,,,2015-03-31,OSHKOSH CORP,OSK
011721,BB+,,,2015-04-30,OSHKOSH CORP,OSK
011721,BB+,,,2015-05-31,OSHKOSH CORP,OSK
011721,BB+,,,2015-06-30,OSHKOSH CORP,OSK
011721,BB+,,,2015-07-31,OSHKOSH CORP,OSK
011721,BB+,,,2015-08-31,OSHKOSH CORP,OSK
011721,BB+,,,2015-09-30,OSHKOSH CORP,OSK
011721,BB+,,,2015-10-31,OSHKOSH CORP,OSK
011721,BB+,,,2015-11-30,OSHKOSH CORP,OSK
011721,BB+,,,2015-12-31,OSHKOSH CORP,OSK
011721,BB+,,,2016-01-31,OSHKOSH CORP,OSK
011721,BB+,,,2016-02-29,OSHKOSH CORP,OSK
011721,BB+,,,2016-03-31,OSHKOSH CORP,OSK
011721,BB+,,,2016-04-30,OSHKOSH CORP,OSK
011721,BB+,,,2016-05-31,OSHKOSH CORP,OSK
011721,BB+,,,2016-06-30,OSHKOSH CORP,OSK
011721,BB+,,,2016-07-31,OSHKOSH CORP,OSK
011721,BB+,,,2016-08-31,OSHKOSH CORP,OSK
011721,BB+,,,2016-09-30,OSHKOSH CORP,OSK
011721,BB+,,,2016-10-31,OSHKOSH CORP,OSK
011721,BB+,,,2016-11-30,OSHKOSH CORP,OSK
011721,BB+,,,2016-12-31,OSHKOSH CORP,OSK
011721,BB+,,,2017-01-31,OSHKOSH CORP,OSK
011721,BB+,,,2017-02-28,OSHKOSH CORP,OSK
011796,,,,2009-01-31,LCI INDUSTRIES,LCII
011796,,,,2009-02-28,LCI INDUSTRIES,LCII
011796,,,,2009-03-31,LCI INDUSTRIES,LCII
011796,,,,2009-04-30,LCI INDUSTRIES,LCII
011796,,,,2009-05-31,LCI INDUSTRIES,LCII
011796,,,,2009-06-30,LCI INDUSTRIES,LCII
011796,,,,2009-07-31,LCI INDUSTRIES,LCII
011796,,,,2009-08-31,LCI INDUSTRIES,LCII
011796,,,,2009-09-30,LCI INDUSTRIES,LCII
011796,,,,2009-10-31,LCI INDUSTRIES,LCII
011796,,,,2009-11-30,LCI INDUSTRIES,LCII
011796,,,,2009-12-31,LCI INDUSTRIES,LCII
011796,,,,2010-01-31,LCI INDUSTRIES,LCII
011796,,,,2010-02-28,LCI INDUSTRIES,LCII
011796,,,,2010-03-31,LCI INDUSTRIES,LCII
011796,,,,2010-04-30,LCI INDUSTRIES,LCII
011796,,,,2010-05-31,LCI INDUSTRIES,LCII
011796,,,,2010-06-30,LCI INDUSTRIES,LCII
011796,,,,2010-07-31,LCI INDUSTRIES,LCII
011796,,,,2010-08-31,LCI INDUSTRIES,LCII
011796,,,,2010-09-30,LCI INDUSTRIES,LCII
011796,,,,2010-10-31,LCI INDUSTRIES,LCII
011796,,,,2010-11-30,LCI INDUSTRIES,LCII
011796,,,,2010-12-31,LCI INDUSTRIES,LCII
011796,,,,2011-01-31,LCI INDUSTRIES,LCII
011796,,,,2011-02-28,LCI INDUSTRIES,LCII
011796,,,,2011-03-31,LCI INDUSTRIES,LCII
011796,,,,2011-04-30,LCI INDUSTRIES,LCII
011796,,,,2011-05-31,LCI INDUSTRIES,LCII
011796,,,,2011-06-30,LCI INDUSTRIES,LCII
011796,,,,2011-07-31,LCI INDUSTRIES,LCII
011796,,,,2011-08-31,LCI INDUSTRIES,LCII
011796,,,,2011-09-30,LCI INDUSTRIES,LCII
011796,,,,2011-10-31,LCI INDUSTRIES,LCII
011796,,,,2011-11-30,LCI INDUSTRIES,LCII
011796,,,,2011-12-31,LCI INDUSTRIES,LCII
011796,,,,2012-01-31,LCI INDUSTRIES,LCII
011796,,,,2012-02-29,LCI INDUSTRIES,LCII
011796,,,,2012-03-31,LCI INDUSTRIES,LCII
011796,,,,2012-04-30,LCI INDUSTRIES,LCII
011796,,,,2012-05-31,LCI INDUSTRIES,LCII
011796,,,,2012-06-30,LCI INDUSTRIES,LCII
011796,,,,2012-07-31,LCI INDUSTRIES,LCII
011796,,,,2012-08-31,LCI INDUSTRIES,LCII
011796,,,,2012-09-30,LCI INDUSTRIES,LCII
011796,,,,2012-10-31,LCI INDUSTRIES,LCII
011796,,,,2012-11-30,LCI INDUSTRIES,LCII
011796,,,,2012-12-31,LCI INDUSTRIES,LCII
011796,,,,2013-01-31,LCI INDUSTRIES,LCII
011796,,,,2013-02-28,LCI INDUSTRIES,LCII
011796,,,,2013-03-31,LCI INDUSTRIES,LCII
011796,,,,2013-04-30,LCI INDUSTRIES,LCII
011796,,,,2013-05-31,LCI INDUSTRIES,LCII
011796,,,,2013-06-30,LCI INDUSTRIES,LCII
011796,,,,2013-07-31,LCI INDUSTRIES,LCII
011796,,,,2013-08-31,LCI INDUSTRIES,LCII
011796,,,,2013-09-30,LCI INDUSTRIES,LCII
011796,,,,2013-10-31,LCI INDUSTRIES,LCII
011796,,,,2013-11-30,LCI INDUSTRIES,LCII
011796,,,,2013-12-31,LCI INDUSTRIES,LCII
011796,,,,2014-01-31,LCI INDUSTRIES,LCII
011796,,,,2014-02-28,LCI INDUSTRIES,LCII
011796,,,,2014-03-31,LCI INDUSTRIES,LCII
011796,,,,2014-04-30,LCI INDUSTRIES,LCII
011796,,,,2014-05-31,LCI INDUSTRIES,LCII
011796,,,,2014-06-30,LCI INDUSTRIES,LCII
011796,,,,2014-07-31,LCI INDUSTRIES,LCII
011796,,,,2014-08-31,LCI INDUSTRIES,LCII
011796,,,,2014-09-30,LCI INDUSTRIES,LCII
011796,,,,2014-10-31,LCI INDUSTRIES,LCII
011796,,,,2014-11-30,LCI INDUSTRIES,LCII
011796,,,,2014-12-31,LCI INDUSTRIES,LCII
011796,,,,2015-01-31,LCI INDUSTRIES,LCII
011796,,,,2015-02-28,LCI INDUSTRIES,LCII
011796,,,,2015-03-31,LCI INDUSTRIES,LCII
011796,,,,2015-04-30,LCI INDUSTRIES,LCII
011796,,,,2015-05-31,LCI INDUSTRIES,LCII
011796,,,,2015-06-30,LCI INDUSTRIES,LCII
011796,,,,2015-07-31,LCI INDUSTRIES,LCII
011796,,,,2015-08-31,LCI INDUSTRIES,LCII
011872,,,,2009-01-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-02-28,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-03-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-04-30,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-05-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-06-30,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-07-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-08-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-09-30,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-10-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-11-30,ARK RESTAURANTS CORP,ARKR
011872,,,,2009-12-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-01-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-02-28,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-03-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-04-30,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-05-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-06-30,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-07-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-08-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-09-30,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-10-31,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-11-30,ARK RESTAURANTS CORP,ARKR
011872,,,,2010-12-31,ARK RESTAURANTS CORP,ARKR
